4.013715821 15.236143764 -31.097646001 -0.108316160 -0.983422461 0.048165219 -0.137215101
-10.342915683 16.816002430 -30.866731537 0.862493211 -0.161906966 0.324237257 0.353216359
-3.038182486 11.079133278 -35.397053413 0.244533004 0.912475133 -0.271348206 0.184290237
-1.217936377 15.718036341 -31.418518753 -0.713099646 0.045846824 -0.592673227 0.371652269
-5.297918172 20.521038203 -32.944309202 -0.234311144 -0.624423121 -0.667989792 0.330126781
-7.556042440 15.480609762 -35.506595105 -0.793877359 -0.172680072 -0.445009635 0.376705132
-6.168911982 17.208627451 -32.283483522 0.856953791 0.245146710 0.020738298 -0.452883222
-1.797206590 7.531326117 -36.399532875 -0.531541345 0.238926591 -0.743377721 -0.328279526
-2.088957039 17.961304722 -30.649216609 0.400620174 -0.749515252 -0.093478126 -0.518644582
1.208669172 9.457424649 -23.721718949 -0.533623900 0.405955297 -0.722781027 0.167431824
-0.503922047 14.350598087 -35.370362559 -0.773407160 -0.336817484 -0.445482274 0.299901469
1.861429480 17.058521893 -23.656400945 -0.380819434 0.583408008 0.708233891 -0.114089483
-6.763286745 19.693410038 -22.634535451 -0.525847788 -0.573037981 -0.415586479 -0.471592466
-8.123627844 19.702675039 -25.584878171 0.616068991 -0.486457523 0.597928109 0.162172910
-4.101961194 21.513372772 -34.214768101 -0.147812806 0.020547251 -0.638413551 -0.755087626
0.310896955 14.033589546 -21.962714228 0.848456375 -0.493694191 -0.051761250 0.183599015
-2.278580745 13.997849115 -35.167980696 -0.116241624 0.757247291 -0.555297122 0.323588520
-3.170222375 15.837709003 -20.593030776 0.098560173 0.137082144 0.781373522 0.600790976
-6.126115765 16.934769332 -31.707947774 0.283458532 -0.723781667 0.608225367 0.160789494
2.737987045 14.428978414 -23.172598232 0.515779168 -0.343389910 -0.752693111 -0.222504609
-2.109406166 13.387755175 -32.743427829 0.360614754 -0.814095101 -0.000837370 0.455198269
-3.176065003 17.447726011 -33.541654414 0.687783419 0.385180170 0.193883689 0.583951471
-2.530835114 17.730704111 -33.763321403 -0.213534523 0.593076509 -0.173738381 0.756622916
-2.499995454 20.560432623 -27.512390633 -0.032942383 0.313222806 -0.173450803 0.933124371
-9.347361160 9.551123978 -27.499866473 -0.583242340 -0.581420403 -0.457251631 0.335707662
-6.192616806 5.175529193 -30.924157038 0.279690798 -0.589963832 0.030944233 0.756807895
-7.159371125 18.759326429 -35.967364908 -0.180219970 -0.579446816 -0.045483681 0.793532220
1.872749853 18.275221584 -31.149125986 -0.605142433 -0.167303876 0.721695992 -0.291490898
-11.053530218 16.663676035 -28.208768580 0.685638733 0.617444413 0.114302319 -0.368234850
-1.318510441 13.171475435 -22.552708916 0.545338015 -0.264640516 0.213425522 -0.766173214
-11.525459486 17.291016040 -33.093974158 0.458854064 -0.670348181 0.236624650 -0.533005665
-4.014869445 5.214302524 -34.201322578 0.272151777 -0.396602958 0.259538089 -0.837424316
-1.332392192 16.764648614 -36.259014212 0.373107679 0.681518471 0.614998308 -0.134537409
-7.704834064 20.873014501 -30.829616028 -0.680969848 -0.186871752 -0.419937144 0.570098069
-0.317851108 6.016799492 -29.859342100 0.212333357 0.177231777 0.585663363 0.761906732
-7.235064729 14.289698043 -39.180226083 -0.627102599 0.607336400 -0.481790143 -0.075914993
-6.954434281 10.154835180 -22.879127379 0.326181068 -0.512698115 0.339309834 0.718063640
3.689661024 16.314347184 -26.499033561 -0.618755303 -0.369536855 0.143377538 0.678253101
-7.993420982 20.423314191 -31.105372319 -0.470245237 -0.319140680 -0.146851945 0.809600611
-1.426169383 15.145315683 -23.338907063 0.307847148 -0.853324694 0.392483613 -0.151735672
-3.757756691 11.153133688 -25.599934969 0.089411898 -0.200121044 -0.470737808 -0.854612776
-0.910901228 16.426415516 -34.496518588 0.725604414 0.156137868 0.125864196 -0.658238107
-5.617900344 19.311803355 -29.058019394 0.542289243 0.155260173 -0.067158500 -0.822986265
1.712163883 12.246958408 -23.834276238 0.736113067 0.446618219 -0.506605430 0.044951738
-4.368099155 17.718953941 -36.169894931 -0.034387874 -0.045218625 -0.970327161 -0.235027553
-7.879408540 9.531694925 -35.702427594 -0.712132742 0.007017228 0.669515521 0.211108227
-8.686253011 13.945369166 -32.507563145 -0.095362924 -0.537776576 -0.406026262 -0.732697033
-0.609778497 12.865157429 -22.559050120 -0.148838936 0.136682721 -0.041166180 -0.978504037
-0.597854077 15.237271283 -33.523192124 -0.643059381 0.594133300 -0.424473728 0.230872928
-5.760299512 12.164013631 -28.729837826 0.765054410 -0.542817679 0.064258088 0.340457948
-1.101368337 22.731072538 -27.853545652 -0.462397449 -0.667154054 -0.447853038 0.374862272
-6.848325961 6.262453478 -32.618682235 -0.163958404 -0.567723463 0.620116342 0.516007204
-12.116312024 14.551595290 -26.589582580 -0.269404029 -0.933687284 -0.221834930 -0.080242064
-1.230398455 11.659543174 -20.770128829 0.074538750 0.676860937 -0.251960946 0.687618301
-4.011363339 18.058613462 -21.491147154 0.367899653 -0.645059010 -0.235749142 0.626874040
-4.000372088 22.544075591 -30.940542609 0.904203895 0.137963036 0.357472313 0.188666538
-10.437811650 9.419006236 -30.080005579 0.291093358 0.622917738 -0.634947500 0.352249658
-3.064718141 13.275826640 -27.929358695 -0.744892111 0.555049271 0.349481966 0.122140924
-5.476431982 21.172300090 -35.182054468 -0.699514766 0.284487595 -0.424555210 0.499498522
-5.265672457 15.084710872 -29.848441240 -0.617949433 -0.183040363 0.618066647 0.450142581
-10.469691527 13.124237348 -34.013708802 -0.797179218 -0.442903962 -0.409859142 -0.018890716
-11.580675512 18.763183943 -30.814529026 -0.274552373 0.052900782 0.287479008 0.916066767
-5.352616820 6.191944290 -32.310851897 -0.653691948 -0.454372491 -0.597651762 -0.095104403
-1.449115883 17.400012416 -28.958345154 0.159083964 -0.423876412 0.431416248 -0.780321152
-11.111605833 11.231894828 -23.800423211 -0.495509385 0.754801393 -0.429496020 0.016687574
-5.011017442 21.880331853 -25.785686383 -0.217573875 -0.604614305 -0.748059627 0.165861225
0.376600465 12.848296081 -25.073910720 -0.184110972 0.486463231 -0.501187881 -0.691568784
-4.330668264 5.209315832 -27.785887293 -0.866392329 -0.407866212 0.272728492 -0.092890548
-3.441842530 19.875176598 -29.774736128 -0.176185955 -0.125385380 0.976338535 -0.000284276
-4.538538597 6.718357996 -34.928447333 0.028741011 -0.882422660 0.417133302 0.215647887
-3.721404931 12.648947927 -24.992562639 -0.427373923 0.412357172 -0.770741120 -0.230805587
-7.205996513 8.106207964 -34.731945785 0.334755410 -0.817159098 0.066892261 0.464451557
-1.158075989 13.251355003 -36.663542847 -0.873024685 -0.208586228 -0.004447071 0.440794633
1.796882689 20.146913145 -26.882877749 0.136771869 -0.659232211 -0.698892454 0.241362148
-12.463262821 15.487151043 -33.682261907 -0.326883438 -0.051006101 0.913639617 -0.236237687
2.584914612 7.570271079 -28.138991501 0.712887382 0.429222918 0.009548239 0.554498060
-2.997872999 7.451019294 -25.067706540 -0.195105168 0.958952540 -0.189778488 -0.079549517
